X,Y,OBJECTID,LATITUDE,LONGITUDE,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,GIS_LAST_MOD_DTTM,GIS_ID,REGION_NAME
-77.04178344,38.90507831,30370981,38.905067,-77.041779,18th & M St NW,classic,79,active,2021/11/07 19:48:20+00,18,0,7,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,27,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.07938079,38.94761412,30370982,38.947607,-77.079382,Tenleytown / Wisconsin Ave & Albemarle St NW,classic,80,active,2021/11/07 16:24:04+00,15,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.98825498,38.90043688,30370983,38.900427,-76.98825,13th & H St NE,classic,81,active,2021/11/07 20:50:20+00,2,0,24,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,27,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.01934584,38.89722889,30370984,38.897222,-77.019347,5th & F St NW,classic,82,active,2021/11/07 22:06:45+00,9,0,20,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,31,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.0333529,38.89903642,30370985,38.899032,-77.033354,New York Ave & 15th St NW,classic,83,active,2021/11/07 21:46:25+00,17,1,0,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.02227655,38.90574127,30370986,38.905737,-77.02227,Convention Center / 7th & M St NW,classic,84,active,2021/11/07 23:01:07+00,21,0,2,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.04336525,38.92787783,30370987,38.927872,-77.043358,Harvard St & Adams Mill Rd NW,classic,85,active,2021/11/07 17:10:48+00,4,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.04245133,38.90374484,30370988,38.903741,-77.042452,18th & L St NW,classic,86,active,2021/11/07 19:11:12+00,17,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.06269591,38.90375374,30370989,38.90375,-77.06269,C & O Canal & Wisconsin Ave NW,classic,87,active,2021/11/07 21:14:55+00,1,0,22,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.02305179,38.87869798,30370990,38.878694,-77.023054,Maine Ave & 7th St SW,classic,88,active,2021/11/07 22:47:37+00,1,0,16,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.9959216,38.89485222,30370991,38.894841,-76.995916,D St & Maryland Ave NE,classic,89,active,2021/11/07 21:54:40+00,18,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.0682073,38.91645242,30370992,38.916442,-77.0682,34th St & Wisconsin Ave NW,classic,90,active,2021/11/07 22:10:52+00,7,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.02982585,38.90028953,30370993,38.900283,-77.029822,13th St & New York Ave NW,classic,91,active,2021/11/07 21:20:25+00,9,0,14,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.02309316,38.89970551,30370994,38.8997,-77.023086,8th & H St NW,classic,92,active,2021/11/07 22:30:04+00,11,0,21,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,33,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.99288614,38.93252494,30370995,38.932514,-76.992889,10th & Monroe St NE,classic,93,active,2021/11/07 18:57:36+00,14,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.00494864,38.91097714,30370996,38.910972,-77.00495,Eckington Pl & Q St NE,classic,94,active,2021/11/07 21:56:54+00,4,0,17,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.99835375,38.89997804,30370997,38.899972,-76.998347,6th & H St NE,classic,95,active,2021/11/07 22:41:59+00,9,0,13,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.00195056,38.90041944,30370998,38.900412,-77.001949,3rd & H St NE,classic,96,active,2021/11/07 22:55:18+00,1,0,16,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.98287129,38.9004182,30370999,38.900413,-76.982872,Bladensburg Rd & Benning Rd NE,classic,97,active,2021/11/07 20:46:43+00,9,0,6,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.00034808,38.88996074,30371000,38.889955,-77.000349,4th & East Capitol St NE,classic,98,active,2021/11/07 22:23:37+00,6,0,5,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.98836036,38.89046463,30371001,38.890461,-76.988355,Lincoln Park / 13th & East Capitol St NE ,classic,99,active,2021/11/07 22:24:55+00,15,0,10,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,25,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.95990147,38.86920753,30371002,38.8692,-76.9599,Branch & Pennsylvania Ave SE,classic,100,active,2021/11/07 08:31:56+00,1,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.98763342,38.89484263,30371003,38.894832,-76.987633,13th & D St NE,classic,101,active,2021/11/07 22:18:57+00,3,0,24,2,4,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,31,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.03824965,38.91555623,30371004,38.915544,-77.038252,New Hampshire Ave & T St NW,classic,102,active,2021/11/07 23:02:00+00,12,0,7,1,3,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.02787682,38.89837123,30371005,38.898364,-77.027869,Metro Center / 12th & G St NW,classic,103,active,2021/11/07 23:01:57+00,24,0,13,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,39,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.0316217,38.89452371,30371006,38.894514,-77.031617,14th & D St NW / Ronald Reagan Building,classic,104,active,2021/11/07 21:06:11+00,3,0,21,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,25,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.02219322,38.89729145,30371007,38.897283,-77.022191,7th & F St NW / National Portrait Gallery,classic,105,active,2021/11/07 22:51:56+00,12,0,12,0,3,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,27,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.03832312,38.90207071,30371008,38.902061,-77.038322,17th & K St NW / Farragut Square,classic,106,active,2021/11/07 22:54:47+00,24,0,10,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,35,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.04478339,38.90891476,30371009,38.908905,-77.04478,20th & O St NW / Dupont South,classic,107,active,2021/11/07 22:33:00+00,2,0,17,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.01610612,38.89535565,30371010,38.895344,-77.016106,4th & D St NW / Judiciary Square,classic,108,active,2021/11/07 21:03:48+00,1,0,14,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.04359722,38.89230379,30371011,38.8923,-77.0436,19th St & Constitution Ave NW,classic,109,active,2021/11/07 20:39:28+00,26,0,8,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,35,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.07165781,38.9077483,30371012,38.90774,-77.071652,37th & O St NW / Georgetown University,classic,110,active,2021/11/07 22:03:36+00,8,0,15,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.99139072,38.89998674,30371013,38.899983,-76.991383,11th & H St NE,classic,111,active,2021/11/07 21:56:30+00,4,0,15,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.05348446,38.90383039,30371014,38.903827,-77.053485,25th St & Pennsylvania Ave NW,classic,112,active,2021/11/07 20:49:37+00,14,0,0,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.00493614,38.89696915,30371015,38.89696,-77.00493,Columbus Circle / Union Station,classic,113,active,2021/11/07 22:28:35+00,38,0,17,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,55,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.00989312,38.89745529,30371016,38.897446,-77.009888,North Capitol St & F St NW,classic,114,active,2021/11/07 22:53:20+00,23,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.02731472,38.90558706,30371017,38.905579,-77.027313,11th & M St NW,classic,115,active,2021/11/07 22:48:44+00,10,0,8,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.07033502,38.92258583,30371018,38.922581,-77.070334,36th & Calvert St NW / Glover Park,classic,116,active,2021/11/07 22:12:59+00,13,0,2,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.03228051,38.89841514,30371019,38.898409,-77.032278,14th & G St NW,classic,117,active,2021/11/07 22:28:07+00,10,0,13,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.05053682,38.84402492,30371020,38.844015,-77.050537,Potomac Ave & 35th St S,classic,118,active,2021/11/07 21:28:29+00,3,0,12,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.04657736,38.88413204,30371021,38.88412,-77.04657,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,classic,124,active,2021/11/07 18:03:58+00,20,0,10,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,31,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.02697745,38.89786698,30371022,38.897857,-77.026975,11th & F St NW,classic,125,active,2021/11/07 23:00:23+00,5,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.04988207,38.89611182,30371023,38.896104,-77.049882,23rd & E St NW ,classic,126,active,2021/11/07 22:32:09+00,11,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.07099026,38.89732603,30371024,38.897315,-77.070993,Lynn St & 19th St North,classic,127,active,2021/11/07 21:32:00+00,22,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,27,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.07230166,38.8946047,30371025,38.8946,-77.072305,Wilson Blvd & Ft Myer Dr,classic,128,active,2021/11/07 16:08:25+00,11,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.07639263,38.89344903,30371026,38.893438,-77.076389,Clarendon Blvd & Pierce St,classic,129,active,2021/11/07 21:18:41+00,7,0,7,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.08459788,38.89170476,30371027,38.891696,-77.0846,Wilson Blvd & N Uhle St,classic,130,active,2021/11/07 19:57:46+00,11,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.07937673,38.89216785,30371028,38.892164,-77.079375,Rhodes St & 16th St N,classic,131,active,2021/11/07 19:39:46+00,1,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-76.95210267,38.86560123,30371029,38.86559,-76.952103,Fairfax Village,classic,132,active,2021/11/07 17:13:17+00,14,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.04657127,38.89246479,30371030,38.892459,-77.046567,21st St & Constitution Ave NW,classic,133,active,2021/11/07 19:57:31+00,1,0,13,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.09186837,38.88940213,30371031,38.889396,-77.091862,Wilson Blvd & N Edgewood St,classic,134,active,2021/11/07 20:24:07+00,8,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.04368375,38.92068006,30371032,38.920669,-77.04368,Columbia Rd & Belmont St NW,classic,135,active,2021/11/07 22:18:27+00,15,0,4,3,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.03980097,38.90600687,30371033,38.905996,-77.039802,Rhode Island & Connecticut Ave NW,classic,136,active,2021/11/07 22:44:17+00,10,0,13,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.03250296,38.90591003,30371034,38.9059,-77.0325,Thomas Circle,classic,137,active,2021/11/07 23:00:25+00,17,0,16,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,33,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.08890731,38.89040435,30371035,38.8904,-77.0889,Wilson Blvd & N Franklin Rd,classic,138,active,2021/11/07 20:29:00+00,11,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.09307695,38.88810396,30371036,38.8881,-77.09308,Clarendon Blvd & N Fillmore St,classic,139,active,2021/11/07 21:52:37+00,3,0,12,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.09525397,38.8870212,30371037,38.88701,-77.095257,Clarendon Metro / Wilson Blvd & N Highland St,classic,140,active,2021/11/07 21:47:53+00,11,0,9,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,21,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-76.9776855,38.85737522,30371038,38.857369,-76.977688,Fort Stanton Rec Center,classic,607,active,2021/11/07 04:49:32+00,18,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.07432619,38.91262015,30371039,38.912614,-77.074323,Reservoir Rd & 38th St NW,classic,608,active,2021/11/07 22:28:59+00,14,0,5,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.04885805,38.89893187,30371040,38.898925,-77.048852,22nd & H St NW,classic,609,active,2021/11/07 22:38:50+00,13,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,17,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.9948953,38.89995091,30371041,38.899942,-76.994897,8th & H St NE,classic,610,active,2021/11/07 22:27:41+00,12,0,7,3,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.08564539,38.90971171,30371042,38.909701,-77.085646,Hardy Rec Center,classic,611,active,2021/11/07 22:19:40+00,9,0,8,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,17,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.00412545,39.03131821,30371043,39.031314,-77.004122,The Shoppes @ Burnt Mills,classic,612,active,2021/11/07 16:00:46+00,7,0,12,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-76.94549653,39.08164272,30371044,39.081638,-76.945495,Briggs Chaney & Castle Dr,classic,613,active,2021/11/07 04:49:34+00,17,0,2,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-76.97572028,39.04615212,30371045,39.046144,-76.975723,White Oak Rec Center,classic,614,active,2021/11/07 04:49:33+00,9,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-76.94187051,39.07788463,30371046,39.077875,-76.941867,Briggs Chaney Park & Ride,classic,615,active,2021/11/07 21:38:16+00,20,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-76.98116152,39.04495505,30371047,39.044944,-76.981155,Stewart & April,classic,616,active,2021/11/07 04:49:33+00,14,0,5,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-76.98543549,39.04565829,30371048,39.045652,-76.985438,Stewart Ln & Old Columbia Pike,classic,617,active,2021/11/07 04:49:34+00,13,0,6,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-76.99182438,39.03911002,30371049,39.039102,-76.991824,New Hampshire & Lockwood,classic,618,active,2021/11/07 04:49:34+00,17,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-76.94054679,39.08532459,30371050,39.085314,-76.940547,Castle Blvd & Castle Ln,classic,619,active,2021/11/07 04:49:33+00,17,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-76.99453889,39.03799317,30371051,39.037981,-76.994539,Oak Leaf & Lockwood,classic,620,active,2021/11/07 04:49:35+00,16,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-76.98712289,39.04104634,30371052,39.04104,-76.987125,White Oak Transit Center,classic,621,active,2021/11/07 20:42:56+00,14,0,4,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-77.11455962,38.87948185,30371053,38.879477,-77.114563,Wilson Blvd. & N. Vermont St.,classic,622,active,2021/11/07 20:21:39+00,10,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-76.96951127,38.89750578,30371054,38.8975,-76.969509,Oklahoma Ave & Benning Rd NE,classic,623,active,2021/11/07 19:36:08+00,12,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.97852296,38.86934756,30371055,38.869337,-76.978519,Minnesota Ave & R St SE,classic,624,active,2021/11/07 19:42:26+00,15,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.00565129,38.90239215,30371056,38.902386,-77.005649,1st & K St NE,classic,626,active,2021/11/07 23:00:08+00,8,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,17,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
